,column1,column2
1969,focused,0.0009510437317594633
2621,rum,0.0009513512237184947
2234,train,0.000951897251763628
595,4,0.0009561541076503647
1033,lighter,0.0009563449526691157
1434,gridlock,0.0009564556389555836
867,along,0.0009574053061448991
1585,around,0.0009607072153494158
1717,books,0.0009637515182355206
2261,thursday,0.0009643408993931642
2675,barn,0.0009688900164144961
1202,lots,0.0009701042452724904
2407,roof,0.0009727179007287168
250,teacher,0.0009747658933610218
199,fun,0.0009748903831135739
2726,library,0.0009780670855030846
523,opportunity,0.0009782137877821276
2265,load,0.0009783269497485498
2500,25,0.0009790248615822574
1131,fill,0.000981597263775198
2335,employment,0.0009823207753982348
431,presents,0.0009826513950142357
2782,cough,0.0009841425454044702
949,turkey,0.0009843301280781343
2018,24,0.0009861075954561826
339,through,0.0009873049721672142
574,tradition,0.000989724209607997
618,clean,0.0009914574047442193
2701,exciting,0.000991846201371639
1443,saturday,0.0009944292260157482
839,mins,0.0009990916135946986
1805,welcome,0.0010020233444289978
794,six,0.001002616861017411
1298,9,0.001004949650620126
924,wishin,0.0010063742941498145
884,study,0.0010093637288138588
1788,sit,0.0010115695825951541
2392,tommorrow,0.0010123049610863122
1145,15,0.001016379797795183
571,7th,0.0010166880105324757
376,5,0.0010190671327414572
761,organizing,0.0010212813438769696
2339,soul,0.0010274943072645073
2205,listen,0.0010277473498653336
1293,creative,0.001030008803659897
2107,nuzzle,0.0010300447259287122
1344,various,0.0010346817031103594
529,december,0.0010349353985941948
1817,trek,0.0010362055420085861
2165,faire,0.0010386622811438325
1117,lamb,0.00103976886594094
1949,honey,0.0010412826480756885
478,essay,0.0010414739902557756
1208,cup,0.001042883917746892
1500,passion,0.0010448925000159082
2715,project,0.0010449537084429976
2313,strength,0.0010462117620232887
1902,perform,0.001048655460774715
1978,acim,0.001051321779854144
978,downstairs,0.0010540658316605346
2202,midnight,0.0010550735083597633
940,start,0.0010608382472707834
596,p.m.,0.0010659131687610409
592,diciembre,0.001068111154065821
2620,annual,0.0010689938158851004
2775,12,0.0010691898056604202
1249,chocolate,0.0010697592230358834
2615,ear,0.0010727853296413857
1989,wrk,0.0010753356156816634
2535,grant,0.0010808480081716488
943,photography,0.0010812903641950725
307,&,0.0010903118021198057
1967,procrastinate,0.0010917506512145932
284,2am,0.0010940916075151896
2668,dishes,0.0010958968416322514
399,8,0.0010965347367364717
533,school,0.0010987619514811052
1361,6,0.0011005386376769174
719,x,0.0011014320111777367
9,10,0.0011033152054472097
198,friday,0.0011036127103489478
758,amen,0.0011062157495665358
1490,wednesday,0.0011116795498750617
1985,quiet,0.0011126489217182442
1375,pause,0.00111647854734774
2194,hop,0.0011181348046827876
1730,9pm,0.0011181972791176567
191,commerce,0.001119501136467364
937,hiatus,0.0011233370183359277
1031,asleep,0.0011287138890273222
1974,headphones,0.0011331442840130344
2753,vida,0.0011345091737097594
2147,cuisine,0.0011368926524624211
2014,rest,0.0011474289764494398
2231,poem,0.001152191404336679
1242,hoop,0.0011531373214307412
1078,snow,0.0011537160159316418
1816,dulwich,0.001154609078520361
2196,sickie,0.0011594306393087487
2423,experience,0.0011599131412084011
1338,outdoor,0.001160399923396932
2776,receive,0.0011635710963131094
795,ten,0.0011647169798952117
1915,preferably,0.001166209026098851
1340,provides,0.0011703212483115055
941,minutes,0.0011734728265950492
1639,accomplished,0.0011766978382336296
833,together,0.0011797920632474937
2507,fruity,0.0011819928331612381
2600,wakes,0.0011834025914487757
1720,6pm,0.0011845552702837887
1929,mala,0.001186753635408495
1696,dew,0.001188996402888433
12,year,0.0011890048682039185
2408,songs,0.0011938980887821486
1776,3am,0.0011940783647041958
605,month,0.0011942545634860725
1561,ready,0.0011986078559293796
308,brandy,0.0012059848284684974
1229,finals,0.0012082253620693164
1745,1-2,0.001209486730643218
1502,wax,0.0012096071755228525
835,sunday,0.0012123528097163687
1794,full,0.0012132746745214015
1027,potter,0.001213444175592726
2588,rain,0.0012148944789175523
530,holy,0.0012203420009017306
2725,lunch,0.0012212413257998616
1602,30,0.0012225394215526386
2315,stockings,0.001222935822872501
2604,packing,0.0012255956973421225
1954,sleepy,0.0012280270061293744
790,ages,0.0012420733750381704
1864,wishing,0.0012446224680124332
2596,everyday,0.0012525520467844206
2777,gift,0.0012554347381672423
2059,spending,0.0012561432065227778
1953,comfy,0.0012564203059539675
1404,excitement,0.0012609028099769617
2429,producing,0.001261367262971623
473,training,0.001272201700381089
2069,ochem,0.0012729587356863324
1255,sung,0.0012751883817939656
1945,vacation,0.001275358504347745
99,tomorrow,0.0012764499111333363
2264,effortless,0.0012803496063229238
2369,travel,0.0012906029789232372
2359,pulang,0.0013023564534175663
1781,bed,0.0013170660374762866
285,winter,0.0013198240531826484
2583,syrup,0.0013198870537150006
724,weeks,0.0013240548068782817
2788,paperwork,0.001326922855066454
1175,summer,0.0013445812804096366
655,exhausted,0.0013558396454915955
2326,sleeping,0.0013599414674801678
1460,session,0.001369329294449825
1700,serving,0.0013699765062068776
2132,chapters,0.0013744041376917118
1699,scripture,0.0013871070810676132
2580,eggnog,0.0013872603430338344
504,life,0.0013908992104439794
1980,ensuring,0.0013976429449907165
604,weekend,0.0014032872626599116
2252,monday,0.0014042575833168925
1979,stresses,0.0014177528073510265
317,zen,0.001424017718896576
318,gym,0.0014262144723332668
2553,helpin,0.0014278062814498944
869,inspring,0.0014321946957823557
240,finished,0.0014322720598232527
362,programme,0.0014358163947770636
929,algebra,0.0014391597993822502
547,04.00,0.0014393866469835767
1010,smile,0.0014409370876448501
1471,classes,0.0014518905869868644
1799,lifts,0.001456165089714947
1641,miracle,0.001456175621293575
2558,cuddle,0.0014611465443776517
872,calm,0.0014621821288466712
1769,spirit,0.001471373124668239
477,writing,0.00147309502619896
2386,cycle,0.0014737510095788984
1429,cleanse,0.0014795523015777646
1327,cheer,0.0014797033275366445
1547,weekly,0.0014885938219958465
733,shower,0.0015020544729303592
1777,days,0.0015077979836311062
1581,working,0.0015130138596782072
247,happy,0.00151699401121432
897,schedule,0.0015199405571134166
1959,chalet,0.0015213731593176525
1612,service,0.001522403366368049
576,shopping,0.0015322090529783958
1064,prepare,0.0015325023245037386
2752,soundtrack,0.0015338455629501186
930,exam,0.0015338514255701621
305,wisdom,0.0015369471574353437
789,spent,0.0015441273475577785
1176,nights,0.0015494176180077376
1917,golden,0.0015513091189361318
786,babysitting,0.0015627791020683993
309,washing,0.0015650058808158813
1111,work,0.001568347484396526
1250,reading,0.0015704632286779045
1457,holyspirit,0.0015740180550716041
2633,meal,0.001580501030596557
132,thank,0.0015899466595201877
193,awake,0.0015933438981085056
374,week,0.0015982864896146897
490,studying,0.0016079612157040163
898,daily,0.0016081477827389816
2597,listening,0.001610674913974872
2648,shine,0.0016134553129554783
1253,grace,0.0016290797029157715
765,music,0.0016496202599547104
297,day,0.0016534901180939481
2075,prep,0.0016539174672276404
1807,coffee,0.0016558964782184167
1230,breakfast,0.0016619435191328788
366,spend,0.0016858528117674428
2238,4am,0.0017026344826312038
1124,cleaning,0.0017173115722993277
2106,celebratory,0.0017202192114945147
1638,productivity,0.0017344365706230295
1151,enjoy,0.0017508553240285036
648,pray,0.0017543808068078478
1148,finish,0.001761522016612549
732,sing,0.0017629382970947775
2352,wonderful,0.001766691162533262
2378,noon,0.0017677510427258462
2427,8.30,0.0017707913669154903
1126,laundry,0.0017802971163408728
1554,sleep,0.0017822585471020233
602,celebrations,0.0017944855862208542
2088,waking,0.0017981118103449364
2251,maths,0.0018062359355360757
1771,lap,0.0018155348328826838
2108,xmas,0.0018658166675292209
2504,praying,0.0019275078157476651
2627,labour,0.0019606245037887297
1862,gifts,0.0019649005810593325
948,cooking,0.0019688429747564016
1060,afternoon,0.001968953268196911
2391,allday,0.0019717818418931734
2232,sun,0.0019861868491661246
367,hour,0.0020291941797541562
1123,hours,0.002031774463691891
213,9am,0.002042177649794592
2187,busy,0.0020902480751400884
430,christmas,0.002109019045654997
1845,warm,0.002114852601522306
1396,singing,0.0021177338805884465
1246,snuggled,0.002139726044732462
826,morning,0.002166189037897212
1097,sunny,0.0021665709304295217
1683,humming,0.002179460350059366
1709,happiness,0.002185630084953032
1785,holiday,0.002226841156772044
1061,nap,0.002298174071828861
2456,oblation,0.002316685896228594
1308,semester,0.0023205336636562294
1244,baking,0.002435673009517113
249,choir,0.002462964808890095
1981,mini-break,0.0027759460683681814
577,thanksgiving,0.002911248310661279
1865,relaxing,0.0029413678325041857
