text,label
I cant believe how some countries treat criminals. I agree that they should be punished and face consequences but beating them to death is definitely excessive especially when the crime is not that bad. I'm not sure how that helps the crime rates and I definitely dont think we should consider that method where we come from.,0
"Just read an article that explored Trump's appeal and why he won the election.  It indicated that Trump had a simple appeal to the darker side of people, the look out for myself and not others side, it explored Trump's ability to partner with those that are hurting and feel left out of society through lack of jobs, etc.  He used this association to promote his agenda, with simple phrases that were easy to remember, and tailored it to the good old boy network.  The article didn't really explore Russia's influence on the election, only addressed Trump's appeal to certain groups.",0
"Tourist who claimed she was raped in Dubai is charged with extramarital sex — A British tourist allegedly raped by two men in Dubai faces jail after cops accused her of sex outside marriage. The woman, 25, claims she was attacked by two U.K. men last month. But when she reported it, she was locked up and charged with “extramarital sex”. She is on bail but is not allowed to leave and needs $30,000 for legal fees.",0
"The fact that this article shows the global gender gap not being equal until 2196 is particularly disturbing.  And, I wonder why women have dropped out of the workforce globally?  I mean, I did drop out but only after 30 years of employment.  It seems as if, in this day and age, you'd hear that women's participation in the workforce had increased, not decreased.",0
"Kind of cool that researchers  have found that bonobos tend to become farsighted as they age, which is quite similar to humans. They also observed their grooming practices. Some even take turns grooming one another, which is pretty cool. The article was extremely hard to read and understand, especially with it being written in one giant block, so those are really the only key points I got from it.",0
"That is nice. Isis is using Chemical Weapons against us now? What is the world coming to, and how much longer are we going to put our military out there for this? Especially now that they are being exposed to chemicals that can burn the skin, and due some bad damage. This doesn't doesn't seem right at all.",0
"Hey you, I found more information about that woman who overdosed in the car with her infant.  It is just horrible.  From what I am reading it happened in Indiana and she had a syringe in her hand.  Her poor baby was only 10 months old.  How sad.  They were parked outside of a Dollar General when thankfully someone noticed and called 911.  The grandmother got guardianship over the baby, thank goodness.  The women got booked on neglect and possession, hopefully she stays in there for awhile.",0
"I think protests these days are getting out of hand. It's one thing if people want to protest peacefully, but it's another if they are damaging property and being aggressive and dangerous. I believe people should have a right to protest, but some laws must be in place. If you can't follow them there will need to be consequences.",0
"It's ridiculous that this day in age and for such an advanced country, we can't even get water right. It should be a priority that a basic necessity for life be safe. If we can't do water right, how can we do anything else right? It's a freaking joke. Our whole governmental system is a mess. And yet, no one does anything.",0
"Here's another article from the 2016 campaign that didn't age well. Read it and have a laugh. It's pretty ridiculous in retrospect. More of the women they're talking about voted for Trump than Hillary. I guess they never asked women if those allegations bothered them or were important. I know that you told me after the Access Hollywood tapes that you didn't care about that stuff, that policy issues were more important.",0
"She lost my sympathy really quick. Seems like she likes attention. This does make me look at Paris differently. These all seem like inside jobs. I would be safe there. But, I still don't plan on visiting. Not a fan of people endorsing candidates in countries that they can not vote. Seems like an ego thing.",0
"Now a days for money people are doing anything, school children to make addict of porn websites and make porn video from them, i will tell one incident. The former elementary school volunteer accused of producing child pornography involving students as young as 9 has been indicted on two additional sex.  The Guy Deonte Carraway, 23, of Glenarden, now faces a total of 15 federal counts of sexual exploitation of a minor to produce child pornography. The federal charges are separate from local charges that Carraway faces in Prince George’s County, where a local grand jury indicted him on 270 counts of sex crimes and child pornography involving 23 children as young as 9 years old.",0
"This does not surprise me. The people on RHONY are kind of trashy. So, it is not hard to believe they were married to a person who would do something like this. It does not really sound like a big deal either. He could have done much worse. Did she even lose money because of this? I would guess not.",0
"This feels so typical. The burden of safe sex has fallen to the woman for decades, ever since the oral contraceptive was introduced. Women frequently have to decide between accepting disturbing side effects or accepting the risk of pregnancy, whereas men have never had to make that choice. There will never be true equality until men and women face the risks and consequences of sex equally.",0
"Wow, I just read an article describing the problems Venezuela is having with its new leader.  About 80% of the people are dissatisfied with his leadership and want him out.  But there isn't a smooth process put into place for that.  Even the Vatican is trying to assist, but to no avail so far.  I can't help but think of all the problems the US has lately, but we do have a constitution and a system for change.  I am not sure how Venezuela will fix things peacefully, and how its citizens will fare through all this.  The article made comparisons with Cuba, and previous leadership, but I did not fine a clear solution.",0
"The whole situation with Iraq and the uprising of ISIS can be attributed to the U.S. War on Terror and failed attempts at establishing democracy in the Middle East. The truth of the matter is, the G.W. Bush  administration had no idea what they were doing when they decided to invade Iraq under the pretense of ridding Saddam Hussein of weapons of mass destruction: Iraq had none, and we destroyed the Iraqi way of life over this lie. Iraqis may have suffered under Saddam Hussein, but at the very least, the region was stable and extremists were rare. After the American invasion, civilian deaths likely skyrocketed because law and order were thrown out as well.",0
I really don't fully understand what's happening in this article. I get that the players need sleep and that's about it. Do you know much about what they're trying to say here? I have such little knowledge of sports that I struggle understanding the lingo associated with the sport. I can understand sleep though!,0
"So I just read this article about rappers and music artists having a disagreement. It was pretty stupid too, I don't get why adults are fighting like high school children. It was all over some petty comments made, which apparently turned to racist slurs and got someone thrown out fo a building. Of course, everything is he said she said so I can't tell who was really wrong in this situation. However, again another situation that shows the stupidity of the human race.",0
"Dude, there is some pretty messed up stuff going on. I feel like every time I turn on the news or open a newspaper I am reading about pedophilia going on all over the world. I feel like it is much more common than anyone realizes and that at any given moment, I could be walking past someone who is sexually attracted to children. It is crazy to think about and really scary.",0
I just read an article about a mother and father that sexually abused their daughter from the age of 11. It is just disgusting. I can't imagine how in the world someone would be okay doing this to their child. Those parents deserve a fate worse than death. What is WRONG with people? They deserved to be tortured until the day they die. So disgusting.,0
another case of government not working like it should.  one should have effective recourse without having to hire an attorney and spend thousands of dollars to straighten things out.  it makes me angry because i know how easily it could happen to me.  why people can't do their jobs and/or show some empathy in this situation is beyond my comprehension.  i sure hope this does not happen to me or you.,0
"It's sad these days how often police are being attacked for just being police.  Mental health is such a problem, we need to find better ways to help people so they don't get to the point of harming others.  Whenever I hear about an officer being hurt I think of your husband.  We are very lucky men like him are choosing to spend their lives to protect us.  I hope we can get help to more people so I can stop worrying if there is someone out there waiting for him.",0
"This is so sad, but I think it had a lot to do with a bunch of college kids drinking and partying, and then something going terribly wrong.  I think there was a group of kids that started arguing with the guy and one got pretty riled up and hit the guy.  I find it interesting that there were things that were not being commented on.  I think there's a lot more to this story than what the school is reporting.",0
"I think these people ahve been fighting each other over tribalism and ideology since I can remember. Im talking about Iraq, which is dividing into 3 main groups who have competed for limited resources for a long time. And the wealth of oil taken by the leaders and not shared with prosperity for all people has increased tensions. When I was young it was Iraq Iran War, the Saddam Hussein reign of terror, then the First Gulf War, the the Second Iraq War, then ISIS. THese people have something wrong with them and I think they bear some responsibility for their own suffering.",0
"Again it's all about the money. Corporate America strikes again. They leech as much money from the working class as possible as they sit in their office, finger banging their secretary. When their lies and misdirection is revealed, some fat cat takes the blame (along with millions of dollars of hush money, and the working class is thrown to the wolves and blamed for most of the misdeeds.",0
"Did you know that Climate Change Threatens the  World’s Coffee Supply?? A report I read about a report says thinking of the many ways climate change threatens coffee and coffee farmers has alarmed people who are now imagining what it would be like getting through the day without their caffeine fix! Well, it certainly is concerning to me! The report, released this month, was commissioned by Fairtrade Australia and New Zealand supposedly the hub of the global Fairtrade system. I guess it doesn’t contain much new research, but still it has made waves by collating an array of available literature suggesting that climate change will have a major effect on the world’s coffee supply. Well, knowing how you love your coffee just as much as I do, I just knew this would fascinate you! Tell everyone!!",0
"Wow, a teacher get pregnant after having sex numerous times with an 8th grader pleads guilty to a lesser charge of aggravated sexual assault of a child. This is unreal and aggravates me that teachers would do this and children would go along with it. The world needs to worry less about wants, quit being emotionally and physically weak and focus on needs, not wants. This whole story iis pathetic and all involved have ruined their own lives and for what, pleasure? They're all weak.",0
"Wow. So... I sure as fuck do not have that much to say about that stupid article / news story. But, I guess that I'll try to think of something. It's also not at all something that I would share or want to share with anyone that I know. It's not relevant to me or the people that I know and care about. It's not something that I would just choose to read either. Ok. Have you seen this article about the dad that killed his daughter's molester? Apparently she was molested when she was young, the guy went to jail for a year and a half and was let out. Many years later, the dad went and shot the guy. That's pretty much it. I don't know why I'm sending this to you, but what do you think? I think that it was boring and I wasn't interested in it at all.",0
"I was with him and mildly supportive of him until I found out about the second shooting. You can't just go shooting everybody who had every treated your daughter wrong.  My initial thought was, oh the justice system failed and this guy had it coming.  Then after reading about the second incident, I'm starting to feel like this was more a crazy guy on a shooting spree.",0
"I just read this article about a murder suicide. This couple, their three kids, and their dog were all dead from gunshot wounds. They even shot the dog. :( The family seemed really normal. They had some issues with stress and the relationship, but who doesn't? It's really eerie that people can be like that and you won't even know it.",0
the person that rented out the appartment i feel was in the wrong doing because they didnt own the place so when the damages came it he wasnt able to fix the problems making it the owners problem which led to them finding out and having to file the law suite for 20k to get there money back so it was a messy situtation,0
There has been uprisings in Ethiopia.  Looks like many people aren't happy with the industrialization and foreign investments taking place there.  People had axes and sounded like a pretty serious event that may continue.  Foreign investors are taking notice and may rethink their investments there or in the future.  Really don't think of foreign investments in ethipoia but I guess there is.,0
Supposedly there is a lot of unrest in Ethiopia right now over the appropriation of land and government protest. I thought they were doing well and the economy was growing but i guess it has ceased now. Its unbelievable that all this is going on and most people in the states are aware of whats going on.,0
"Ugh - can you believe this story? First - why not just go to the doctor? Don't be shy, it's your dick we're talking about. Then, why insert a chopstick SO FAR THAT YOU COULDN""T GET IT OUT. Holy crap, that sounds awful. I am totally shocked to read this and can only imagine the pain - but then again, he did bring it upon himself.",0
"It's not pleasant to think of these animals being mistreated, but for all the problems in the world something like this seems rather minor. Of course it would be great to ensure good keeping of animals, but there are more pressing tragedies happening much more often to human beings that we should focus on before addressing these issues of occasional animal mis-handling.",0
"I feel bad for the victims of this murderer, they did nothing wrong to be attacked during their everyday life, they were innocent. I'm extremely angry with the neo nazi murderer, he was an egoist and I'm mad with the gun control laws that allow people with ""metal health problems"" to easily purchase guns.",0
I think its so scary that there have been shark attacks in Australia's beaches. I wouldn't want to be a surfer there knowing that anytime my life could be in danger since you don't know what your surfing under whether its a huge shark preying on you waiting to strike and make you his fresh meal. I am always cautious when I'm in the water since people don't realize there are so many dangers deciding to get into the water.,0
"As I read this article, I felt a bit nervous and alarmed at India's tiger population, even though this is in India but still. Hopefully, the Tigers will be better protected in the future and people will stop trying to kill them or dial it down at least. I wish India's tigers the best in their protection and survival.",0
The problem of poaching has become such an epidemic guides in South Africa who use to take hunters on big game safari's are now becoming a different kind of hunter themselves. They've taken up arms in the war on poaching due to the fact it is an outrageous epidemic at this point. Animals like the rhino are on the brink of extinction and poachers don't care.,0
It's a shame how troubled the middle east is and has been for the longest time.  I wish we could come to some agreement with the rest of the world on how to realistically handle the multiple situations in the middle east.  I feel that we should pull out and let them handle their problems on their own with only some guidance from us.,0
"So, in India there's a lot of corruption and the Prime Minister made a promise to stop it. He made a pretty extreme decision to get rid of the two highest denominations of currency in the country, so that people who were hoarding cash and not paying taxes on it would lose out. There was a grace period, but the country was really unprepared for it still. The banks didn't have enough smaller bills to trade to people. The poor weren't able to go to work because they had to stand in line at ATMs. Someone made a really good point that the real money from corruption is stored in Swiss banks. I agree!",0
"Cricket players in England are likely going to have trouble sleeping after a 4th day of the first Test. Being in their shoes, playing hard and working together is the key to beating Bangladesh and they need to stay on top of their game in order to win. While it's physically demanding, giving up or blaming lack of sleep is simply not an option for the team.",0
"Being interested in sports and health together, this is a solid article showing the impact eye injuries have on different types of sports. It's somewhat common to see these injuries present themselves in basketball, baseball, and sports without protective gear. That's just the nature of sports where consequences happen.",0
"It's sad that there are still outbreaks of cholera and other diseases that are easily preventable with sanitation and access to clean drinking water. If we all pitch in just a couple dollars, the cost of buying a bottle of water, I bet we could make a significant contribution to the relief effort in Yemen.",0
"The article I read was about the disparity in responsibility for birth control between men and women. A new male birth control was rejected as having too many side effects on men, when options available to women have far more and more severe side effects. The article mentioned that birth control for women revolutionized lives so much that the side effects were deemed acceptable, but men are not accustomed to ceding convenience for responsibility, are used to women taking control in this area.",0
"I feel sorry for this person's family. His children now have no father. You just never know what makes people commit terrible acts of evil. Life can be taken in the blink of an eye. You need to make sure all your loved ones know how much you care, do as much good in the world as you can, because you never know when your last day on this earth is going to be.",0
"This is another example of the racism in this country, the officers again use extreme deadly force against a black person, just because he was black, he was not a threat and yet they shot him without hesitation. We feel more insecure with officers around than safe, and still they can kill people and get away with it.",0
I honestly cant remember what i read. I walked away for a drink and came back and i completely forgot. Reading these articles like this in succession is tedious and makes the stories asll run together making the retention of the story hard to keep. I would have reread the article if i could and there was an option to,0
There are all these people protesting on both sides of this issue but where were many of these people at the voting booths?? If everyone who is so against Trump came out and voted maybe we wouldn't be in this situation in the first place!! And all the people who voted for third party candidates know that you contributed to this as well because you threw away your vote!,0
"Like I have said before and will say it till I am blue in the face. I hate Donald Trump. He is not progressing the United States of America forward. He says his new slogan is Keep America Great, well, buddy, you got to make it great in the first place. He is one racist, misogynistic, egotistical liar and cannot wait till he leave, however way.",0
"I just read this crazy article about Wells Fargo that I thought I would share with you. It turns out that low level employees were signing people up for products and things that they did not need. Sometimes they were even forging signatures to get this done. Now before you jump to conclusions and thin k that this is all the employees fault let me fill you in some more. Management came up with a quota and incentive system where employees(who don't make very good money to begin with) would make extra money the more people they signed up to these new accounts. So basically the people in charge over there thought that it was a good idea to screw over their account holders and give their low-level employees crazy quotas, all so they could make more money. Then its the workers getting fired.",0
"Well that sucks for this people in the south.  It seems like there's always something that's messing with the gas prices.  Hopefully they'll get it repaired soon though and things will go back to normal. At least there wasn't severe environmental damage, that's a good thing. If I were down there, I would probably just ride a bike for a few weeks.",0
Terribly sorry for all the families affected by this incident. I confident that the Russians had something to do with this. They interfered with our election too. They are corrupt and shady. This further demonstrates that you can't trust the Russians. I'm so done with them. I'm not sure what needs to be done but I wish Putin disappeared from this Earth.,0
This story makes me sick to my stomach.  I hate reading things about where my food comes from.  It's bad enough to know that i am eating an animal but to know it suffered makes it worse.  While the story is about the the suffering of an animal at the end of it's life it seems to ignore the suffering that the chicken goes through 99.9% of the time it is alive.  This kind of story makes me want to go vegan.,0
I think we should just leave them where they are. They're not causing any problems. They're too dangerous and too costly to try to move. There hasn't been great reports of them starving. They should be fine to roam around there for now. We don't want to waste tax dollars to try to deal with a dangerous situation.,0
"The liberal left has struck again. They continue to react negatively to Trump being president even 18 months after the election. This whole thing about getting an IUD now because Trump will make birth control unaffordable in the near future is ridiculous. Just another issue to get people stirred up. Most Trump supporters are conservative when it comes to economic issues but moderately liberal when it concerns social issues. Big changes in birth control, same sex marriages, abortion, and women’s rights are not going to happen. I would like to ask the haters how their lives have changed for the worse since the election!",0
"Since I have no children and don't plan on having any, I don't really have an opinion regarding the ease that women choose to have cesarean instead of natural births. I don't think my opinion would be well received and I myself know I have no experience in this. I do believe, however, that a woman should look at all available options and decide what is best for her and her family.",0
"I guess people don't realize how much of an impact they can have.  The article says if people would have done something they could have stopped the extinction of the animals.  But at the same time, it is people's action indirectly that caused the extinction, through contributing to climate change.  There is so much that can go out of balance in nature when people are involved.  When one species dies off, then everything in that ecosystem changes.  I guess the article was kind of interesting.  But what is the solution the problem they are talking about?  How should people intervene to save those animals?",0
Why am I so ignorant when it comes to politics. I just reread an article 3 times over to try and figure out what it was talking about with Trump and jobs and discrimination and racism by the end of it all three times I felt like I had read gibberish. Is that how politics are for you or do you actually understand it. All I understand is that I don't agree with Trump I don't agree with his Antics I don't agree with his policies. I'm not sure if he's selfish or just a moron right now. How do you feel?,0
"I can't believe what's going on overseas. It's so tragic that people in the military are still dying in war, and for what? I thought they would be gone from there by now but they're not. And there's still issues with kidnappings and things of that nature. It's really quite shocking when you think about it.",0
"These are problems that US solider had to deal with for many year. Hell, you could even go back much, much further if you want to. War is hell, and it can--and often does--do a ringer to your psyche and overall mental health. That's why we as a society need to pump more resources into mental health as we do physical health.",0
"Seems like a pretty ordinary occurrence. I'm sure their families are upset but I'm less sure this kind of story deserves space in a newspaper. A couple people got sick and they died. Anyway, it's a mildly sad story but it's not noteworthy or newsworthy. I don't understand why stories like this run in the paper.",0
"The article was quite eye opening for someone who may not be extremely into politics.  The confederate flag seems to somehow have different meanings to different people, which I never really understood.  To get upset because the flag was being hung in college campuses, makes sense to me.  I would get upset as well.  For students to be afraid for their welfare and or they education at their college because of President elect Trump, also makes sense to me.  The whole campaign seems to be one big controversy.",0
hopefully you did not go through much reading this particular messade unfortuanetly this happens everyday and people throw vbnlind eyes tro the situation because no one wants to deal with this kind ofstuff but i am presenting this tuff to you so you guys can acknowldge it and be awareof it and be a little more bit educated about stuff liek this and so on,0
"I am a little confused as to how these hacks happen, but it sucks when they do. I am a Yahoo user and think they have had to take precautionary measures multiple times in recent years to stop issues. Data breaches are troubling and can affect us all so I am not happy about the article's details that make me somewhat nervous.",0
"It's about time somebody stood up to Mexico.  We are being flooded with mexicans and immigrants flooding over the border.  It's an invasion as far as I'm concerned.  I could go into detail about all the negatives it causes.  But what I am sick of is every time we want to do something about it,  all the naysayers and doomsdayers through NAFTA and Trade and economics in our face.  I get it we made some dumb deals in the past that have lead to bad consequences,  but we elected Trump to take a new direction.  Mexico will have to get their act together too,  I'm sick of them acting like saints everytime we want to take an action.",0
"So, I had to read an article about somebody named Kylie Jenner, and evidently she has some sort of makeup line or something. Anyway, evidently she must be popular for some reason, because people are making counterfeit cosmetics and selling them as her brand. She put out some message about how you should only buy direct from her website. I guess a sucker is born every minute.",0
"Can't believe the jury failed to convict the people involved in the National Wildlife Refuge takeover in Oregon. The people weren't even from Oregon. They traveled half way across the country, invaded the facility, and barricaded themselves inside. Yet the jury didn't find reasonable cause to believe they impeded Wildlife Service workers from doing their jobs. Bunch of alt-right would-be cowboys.",0
"I don't understand how people can look at stories like this and still claim that ""guns don't kill people, people kill people"". If guns were less available and less prevalent in communities prone to violence, then confrontations between people would be far less likely to be lethal. It needs to be more difficult to obtain a firearm in this country.",0
I hate ISIS. They are a group full of hate and insanity. There is no reason for them to be doing the things they do. They make people suffer and die for no reason at all. They think they are better than other people and should be disbanded. I do not think there is room in this world for people that associate with them and they are highly misguided. I cannot respect them at all.,0
"I just recently read an article about the drought out in the West. I had heard about the lack of water supply in California but I hadn't heard anything at all about the suffering in Nevada also.  It seems that lots of Nevadians, especially the Native Americans who own land there are in trouble from the lack of water.  With everything dying, it is difficult for them to keep animals alive.  Is it also causing problems in families. Who would think that lack of water would be the cause of violence, abuse, and neglect. Such a sad article.",0
"I just read this article about how Canada actually had school where they would force indigenous people of their land to go.  They tried to erase their history , and their language.  I always thought canada was such a peaceful country.  These people were even experimented on, and the school was still in operation up until 1996!, That is astonishing.  I thought, we , americans, were the only ones who forced the indigenous people away, or tried to kill their culture.  This just shows you that people are pretty much the same, and pretty much were savages, until recently.  Even now though, we still have a long way to go, until we reach a place where everyones culture and differences are celebrated, and not shamed, and destroyed",0
"I tend to be very hard-hearted when it comes to issues of immigration. Yet this is a man for who all intents and purposes is an American, raised here from the age of three and facing deportation for missed paperwork? This is quite frankly a steaming pile of bullshit. There are those who come here, infest neighborhoods and take away jobs from hard working Americans and then there are victims of bureaucratic anarcho-tyranny like this. These types of scenarios are unacceptable.  I tend to believe that a system that will let the guilty go free is preferable to one that will punish even one innocent man. Men like this deserve to be treated as Americans, because they are.",0
"I just read an article about Susan Sarandon asking people to put their money where their mouth is in regards to the Dakota Access Pipeline. While I don't agree with her position, I do agree with that statement. If people want to whine about it, they should step up and help instead of crying on social media.",0
"The company behind ITT Technical Institute, the chain of for-profit schools in the United States, will shut down all of its campuses following financial sanctions from the U.S. Department of Education. ITT Educational Services said in a statement Tuesday it would shutter more than 130 locations in 39 states. The move affects hundreds of thousands of current students and more than 8,000 employees of the ITT Technical Institute, known colloquially as ITT Tech, the company said. “It is with profound regret that we must report that ITT Educational Services, Inc. will discontinue academic operations at all of its ITT Technical Institutes permanently after approximately 50 years of continuous service,” it said in a statement on its website. A day later, ITT announced it would not enroll any new",0
"I just read about a car crash in Prince Georges County, near Clinton. It involved three vehicles and it happened at the tail end of rush hour. It said that one woman was critically injured, but I wonder if the passengers in the other two vehicles were injured. Maryland drivers suck. I avoid anywhere near DC since the roads are not conducive to safe driving.",0
We need to destroy the system that allows these things to happen. Capitalism that reinforces these disgusting habits must be destroyed utterly and the Christian religion should be wiped out in its entirety. There is no excuse for this kind of repulsive behavior that drives people to abuse these children.,0
"Wow.. You have to check this out.  There was a horrible accident on a family type Water Ride in Gold Coast Austrailia.  4 People were killed..2 women ages 42 and 32 I think, also two men, 38, and 35,.  This is what happened...2 people were ejected from the raft and the other 2 were trapped inside..they all died.  The park was shut down.  The thing that makes it wierd is that the water feature is like a tame family type ride..Definately things families would go on together. Makes you think Right?",0
I am shocked and saddened by this earthquake. What a sad and terrible tragedy. I feel so sorry for all the victims and those affected by this event. I can't even imagine how devastating this must be for them. What an incredible catastrophe. My thoughts and prayers and best wishes go out for all the many people affected by this tragic catastrophe. I hope that everyone stays safe for the foreseeable future. I am still in shock.,0
"I said Trump would win. Polls said otherwise, I didn't care, I knew the fucker would win. I think people are not willing to accept that others are really shitty and that someone like Trump would be voted in. They can't see past others. People have too much faith in others, too much trust. There are a lot of vile people out there, just gotta encourage them a little bit and they'll come out. Trump was their encouragement. What will the liberals do now? I don't know. Sometimes I think we will be okay, sometimes I think we won't. I just know that going to one march is going to do shit. You need tens of marches, packed to the brim. You need them every weekend. For months. You need to call your officials, complain, elect them, vote them out. Do more. But one march isn't going to do shit.",0
India just confirmed its participation in the Paris Climate Accord. I think it's great that the larger countries of the world are willing to step in and say that things need to change. I also really like that they made the announcement on Gandhi's birthday. I think that's a nice and respectful way to honor his legacy.,0
"I'm not sure what the  gay community hoped to accomplish by holding a gay pride event in a country where homosexuality is illegal. It's not like people there ignore such a law, since someone was powerful enough to criminalize sexual preference in the first place. I think I would rather stay under the radar until I could find a more tolerant place to live.",0
"I've seen the Slager video, he needs to be in prison.  As far as Tensig goes, that's a tough call. Moral of the story is, don't give a man with a gun any reason to be afraid of you.The traffic stop went the direction it did because of DuBose's actions.I have a hard time feeling sympathy for someone who makes horrible decisions that result in predictable outcomes.",0
"Environmentalism at its core is a racket. The leaders will use whatever methods to tie nature together to guilt you into accepting higher and higher taxes towards cost of living while majority of this money goes towards these non-profit organizations that help them push thier agenda. These environmental groups are only capable of gutting thier own people and will not address the larger oil buyers such as China or any other third world nation that is burning coal. By raising the cost of oil isn't going to stop Saudi Arabia or Russia from pumping oil, its all a racket to control the power supply and tax the people.",0
"Some people are just disturbed. Everyone is going to point to mental illness in something like this, but I fear that when things like this happens, it gets easier and easier just to point at people and call them mentally ill. I fear that eventually we are going to get to the point where you can classify someone as mentally ill by the crowd. Just finger pointing. I feel for these victims and the victims of crimes in the future because we spend too much time making excuses and pointing fingers rather than dealing with the problems at hand.",0
"i was reading about the war in Iraq. not gonna lie, i couldnt read it all. logically you know ""war is hell"" but all the details of it were too much for me. i tried, but reading of who's got a head head injury, who got gassed, it was too much. I flinch when i hear the words ""suicide bomber"" on the news, so reading about people being dragged into the city to be used as human sheilds was too much. I dont get it. how can people be so horrible to each other. bomb and attacks require calculated effort i just  cant comprhend.",0
"How disgusting is Wells Fargo? It's unbelievable the way they treated their tellers, and all those fake accounts? Can you even? I don't understand how this bank doesn't get shut down. You really should think about getting an account with a different bank, you know. What if your SS got used to make some of those accounts?",0
Whenever kids are involved in a nasty breakup there are never any winners. The person who gets the short end of the stick in this case will probably be the child who will be forced to split time and maybe even countries between the two parents. People should try and consider the child's feelings before using them as pawns in a custody fight.,0
"Hey, check this out. This guy ended up murdering his wife for no obvious ad apparent reason, according to this article. He was happily married to his wife and just ended up committing a homicide. It's scary to think about, how it could be possible for someone to just go off like that and kill someone they love.",0
"Here is an article that pretty much sums up what most people already know about Donald Trump and his campaign platform.  This is highlights some of the main points, including his stances on immigration, abortion rights, gun rights, Comey, the Clintons, and a variety of other topics.  It's a good refresher.",0
"This is so sad.  Today I read about a lady who passed away November 6th and had shared many of her stories of her experiences in the holocaust.  IT's very sad to think there aren't many people left to share these stories.  I remember being in Junior high and hearing someone speak about it, and to think kids these days will never get that.  Thankfully, there are museums for people to attend to hear and get closer to what truly happened back then.",0
"I read an article about the Loud Music Shooter, not sure if you've heard about this case in Florida.  It seems like they've upheld the murder conviction for the man who shot a black teen during an argument about loud music being played.  It did seem more like murder and not so much like an actual self-defense situation.",0
How can people take something like relationships for granted? It's infuriating that in a world where I have to fight for the right to marry the person I love and adore and want to pamper and cherish and share a life with that there are assholes out there like this with anger issues who will get in their alleged partner's face and shout. The hate is just mind blowing.,0
"So, I just read an article that I have absolutely no interest in. It was a bunch of gossip about Val Kilmer's health, as if that is newsworthy. I'm not even sure why I read the whole thing. I gained nothing in the way of knowledge by reading this article. What a waste of time! People really should learn how to mind their own business.",0
A priest was abducted and tortured in Mexico.  Authorities think it was a robbery but the church is convinced it was due to him being a human rights activist.  It sucks that it happened but in all fairness Mexico is a shit hole and well known for cartel actions such as this.  How many of your peers have to get abducted and killed or tortured before you learn to shut the fuck up or get the fuck out?  In the end nobody but themselves to blame.,0
"What are we going to do, start collecting cow farts? That sounds like a good job to me. I bet the benefits are good. I guess the liberals will try to blame meat eaters for this some how. I mean, maybe we can develop some kind of methane collection system and then use the cow farts to power the world. Talk about renewable energy!",0
"I am rather turned off by the fact that California allows the water supply to be so construed for people. Very sad to see people in central California go through what Flint, Michigan went through with poor water conditions and I'd hate to be in the political sphere there. It would be good to see organizations working within the region to bring residents quality water.",0
"I feel that we are prioritizing efforts of saving the planet in the wrong way. We want to ban this or that, and that's great and all. However, we are missing the bigger picture. We need to focus on building a world that co exists with nature, instead of just saving little bits of it here and there. While some strive to save this or that, there are a million other things destroying it further. We need to end the destruction of our global ecosystem, and not pick and choose species to save. Other wise there will be nothing left, and those efforts would have been in vein.",0
I understand why this is a problem but I don't see any reason to get upset over it. It seemed like they were writing about it with more emotion than the situation deserves. Trees die all the time. They're replaced by something else. It's extremely common. I get that it's worth given current climate conditions but still.,0
"Hey, man, don't know if you saw this report on the news, but this article is pretty messed up.  Those poor people were just trying to have a good time and then all hell broke lose.  I remember seeing the news reports and the images were pretty shocking, but the story in this article takes it to another level.  You should read it.  These poor people are going to get paid for sure.  it is funny how the owner had to invoke ""God"" trying to protect his own ass.",0
"I just read the article and I am so surprised that this happened. I feel really embarrassed for her because it seems obvious that she's the one starting trouble but I worry that she might have some sort of mental illness or disorder that she really didn't realize what she said and that makes me feel bad for her. I can understand her concerns about racism but I think that she's just not very credible in this case. I just feel like we need to be really sensitive towards racism and keep an open mind when it happens, but considering that there were other people there and absolutely no one is backing her up, I don't know if we can really take her seriously and that's really sad. Crowe also doesn't seem like the kind of person to be racist or to bully someone for absolutely no reason, either.",0
"I just read an article about America's refugee problem, that talked about the Somali community in Minneapolis. I can't believe the emotional language they tried to use in the article; it just makes me sick to see any reporting that doesn't only concern the facts, with no editorializing by the author. I wish that everyone who decided to become a writer would learn that there is no place for opinion in the news.",0
I didn't realize that a dam could cause so much problem.  It is a shame that the people who are going to be impacted the most are the indigenous people.  I don't understand how people feel it is okay to do this to them.  Maybe there are many pros that I just don't know about and this article is focusing only on the negative of the methylmercury.  I guess this goes to show that we as a human race can affect the environment in maybe a not so good way.  What do you think about this?  I am curious what you have to say about this.,0
"I'm not a fan of Muslim migrants myself. I find most of Arab culture backwards and antithetical to American values. This is pretty fucked up, though. This article feels like something out of the 1960s. Makes you consider the cyclical and incremental nature of human history. Despite our technological advances we fall prey to the same prejudices and biases again and again. Before we were burning Native Americans, then the Irish, then Blacks, and now Muslims. Human progress at work.",0
