,word,score,word_count
11324,unwanted,-0.001387994434473209,2
11325,orgs,-0.00017239751331241376,1
11326,org,-0.00017239751331241376,1
11327,help-,-0.00017239751331241376,1
11328,done-,-0.00017239751331241376,1
11329,district,0.0002733982497966281,1
11330,shutdown,0.0002733982497966281,1
11331,twenty,0.0002733982497966281,1
11332,deems,0.0002733982497966281,1
11333,andrea,-0.00036574942408530356,1
11334,japan,-0.00036574942408530356,1
11335,ethnicity,-0.00036574942408530356,1
11336,prostitution,-0.00036574942408530356,1
11337,evils,-0.00036574942408530356,1
11338,hesitation.,-0.0011766387736133765,1
11339,insecure,-0.0011766387736133765,1
11340,burma’s,0.00018546651396566933,1
11341,defintiely,0.00018546651396566933,1
11342,aid.,0.00018546651396566933,1
11343,facets,-0.0003630225925023467,1
11344,omg.,-0.0003630225925023467,1
11345,blinding,-0.0003630225925023467,1
11346,developed.,-0.0003630225925023467,1
11347,"alexander,",0.0010504472557840926,1
11348,myanmarl;,0.0010504472557840926,1
11349,"slavery,",0.0010504472557840926,1
11350,monsters,0.0010504472557840926,1
11351,members.,0.0010504472557840926,1
11352,vultures,-0.00017220007935028056,1
11353,predicaments,-0.00017220007935028056,1
11354,volume,-0.00017220007935028056,1
11355,loans,-0.00017220007935028056,1
11356,"living,",-0.00017220007935028056,1
11357,"concept,",-0.00017220007935028056,1
11358,intent,-0.00017220007935028056,1
11359,administrators,-0.00017220007935028056,1
11360,tech,-0.00017220007935028056,1
11361,student's,-0.00017220007935028056,1
11362,prioritizing,-2.0815473841745795e-05,1
11363,picture.,-2.0815473841745795e-05,1
11364,bits,-2.0815473841745795e-05,1
11365,strive,-2.0815473841745795e-05,1
11366,further.,-2.0815473841745795e-05,1
11367,"ecosystem,",-2.0815473841745795e-05,1
11368,wise,0.00011863324215786028,2
11369,vein.,-2.0815473841745795e-05,1
11370,anti-poacher,-5.770135065707412e-05,1
11371,armies.,-5.770135065707412e-05,1
11372,deter,-0.0005687836000462691,3
11373,hunters/trophy,-5.770135065707412e-05,1
11374,anti-poaching,-5.770135065707412e-05,1
11375,armies,-5.770135065707412e-05,1
11376,"scary,",-5.770135065707412e-05,1
11377,wife.,9.660452142876845e-05,1
11378,"""hacked",9.660452142876845e-05,1
11379,"death"".",9.660452142876845e-05,1
11380,violent.,0.0001583799219224602,2
11381,coma.,9.660452142876845e-05,1
11382,passed.,9.660452142876845e-05,1
11383,letter,0.0008737633257084098,2
11384,friendship,0.0008737633257084098,1
11385,"other,",0.000428366563276749,2
11386,letter.,0.0008737633257084098,1
11387,"reciprocating,",0.0008737633257084098,1
11388,wouldn’t,0.0007255726059026794,2
11389,shootings.,-0.0005082684690794774,2
11390,opener,-0.00027694916546920466,1
11391,youth,-0.0001469896823120583,2
11392,owning,-0.00027694916546920466,1
11393,permit,-0.00027694916546920466,1
11394,polling,-0.0012532914408438956,1
11395,"apostates,",-0.0012532914408438956,1
11396,evidenced,-0.0012532914408438956,1
11397,(even,-0.0012532914408438956,1
11398,"countries),",-0.0012532914408438956,1
11399,motivation.,-0.0012532914408438956,1
11400,professional.,-0.0012532914408438956,1
11401,straight:,-0.0006794897889608365,1
11402,"""invaders""",-0.0006794897889608365,1
11403,saints,-0.0007463453505234459,2
11404,"""refugees""",-0.0006794897889608365,1
11405,racists.,-0.0006794897889608365,1
11406,idea:,-0.0006794897889608365,1
11407,"muslims,",-0.0006794897889608365,1
11408,"arabs,",-0.0006794897889608365,1
11409,"""invading""",-0.0006794897889608365,1
11410,consulates,-0.0006794897889608365,1
11411,embassies,-0.0006794897889608365,1
11412,ugh.,-0.0006794897889608365,1
11413,"taliban.....""",-0.0006794897889608365,1
11414,boys.,0.0012334624300941262,1
11415,jerk.,1.3235144624559295e-05,2
11416,sons?,0.0012334624300941262,1
11417,describe,0.0012334624300941262,1
11418,misfortunes.,0.0012334624300941262,1
11419,ache,0.0012334624300941262,1
11420,2.,0.0012334624300941262,1
11421,woukd,0.0012334624300941262,1
11422,cause.,0.0016546046603839195,2
11423,shocked.,0.0006818672680128657,1
11424,ends,-0.00015599645609590596,4
11425,tragically.,0.0006818672680128657,1
11426,"attitude,",0.0006818672680128657,1
11427,must.,0.0006818672680128657,1
11428,sir.,0.0006818672680128657,1
11429,vaccinate,-0.00010472423169214077,1
11430,illness;,-0.00010472423169214077,1
11431,cowboys,-0.00010472423169214077,1
11432,cope;,-0.00010472423169214077,1
11433,reproduction,-0.00010472423169214077,1
11434,fading,0.0020738247959858807,1
11435,annually.,0.0020738247959858807,1
11436,contribute,0.001839351489004015,3
11437,"consumption,",0.0020738247959858807,1
11438,senselessly,0.0006542442243312507,1
11439,horses.,0.0006542442243312507,1
11440,culprit,0.0006542442243312507,1
11441,viewing,-0.00022400988900244555,1
11442,video.,-0.00022400988900244555,1
11443,officers?,-0.00022400988900244555,1
11444,"mothers,",-0.00022400988900244555,1
11445,"sisters,",-0.00022400988900244555,1
11446,"co-workers,",-0.00022400988900244555,1
11447,apprehended.,-0.00022400988900244555,1
11448,confuses,-0.00022400988900244555,1
11449,upsets,0.0005808462393148754,3
11450,queen.,0.0007991875934991792,1
11451,rulers,0.0007991875934991792,1
11452,recovers,0.0007991875934991792,1
11453,espesically,-0.0014482302257124503,1
11454,priest.,-0.0014482302257124503,1
11455,cartels,-0.0014482302257124503,1
11456,nigerians,0.00025808195815746636,1
11457,"haram,",0.00025808195815746636,1
11458,creation,0.0003239236430882405,1
11459,vacuum,0.0003239236430882405,1
11460,ashamed,-0.00020599587636316606,2
11461,chosen,0.0003239236430882405,1
11462,represent,0.00034133966858405527,2
11463,comfort,0.000719125094347343,2
11464,earth's,-5.6033796266900835e-05,3
11465,track.,-0.0007233366518039475,1
11466,"operations,",0.0019079408831953514,1
11467,i.e.,0.0019079408831953514,1
11468,grown-ups,0.0019079408831953514,1
11469,negotiate,0.0019079408831953514,1
11470,resolution,0.0019079408831953514,1
11471,disagreements.,0.0019079408831953514,1
11472,aches,0.0019079408831953514,1
11473,burnt,0.0019079408831953514,1
11474,corpses,0.0019079408831953514,1
11475,tended,0.0019079408831953514,1
11476,mourning,0.0019079408831953514,1
11477,unbearably,0.0019079408831953514,1
11478,pitiful,0.0019079408831953514,1
11479,disheartening.,0.000628275025592302,1
11480,legislators,0.000628275025592302,1
11481,more--we,0.000628275025592302,1
11482,origin.,0.000628275025592302,1
11483,holocaust,0.0022326169220900738,1
11484,fruitful,0.0011449689355310965,2
11485,recreating,0.0012627695849509262,2
11486,genocidal,0.0022326169220900738,1
11487,regime,0.0022326169220900738,1
11488,breakdown,-3.3026635386098254e-06,1
11489,morals,-3.3026635386098254e-06,1
11490,anonimus,-3.3026635386098254e-06,1
11491,disconected,-3.3026635386098254e-06,1
11492,connections,-3.3026635386098254e-06,1
11493,aggression,-3.3026635386098254e-06,1
11494,horror,0.000849051174206276,2
11495,11th,0.000849051174206276,1
11496,void,0.000849051174206276,1
11497,crashing,0.000849051174206276,1
11498,asphalt,0.000849051174206276,1
11499,lot.,0.000849051174206276,1
11500,neighbor,0.000849051174206276,1
11501,australia’s,0.0013178173449375663,2
11502,queensland,0.0013178173449375663,4
11503,1.3,0.0007977174882195944,4
11504,wilderness.,0.0013178173449375663,2
11505,they’ve,0.0013178173449375663,2
11506,defined,0.0013178173449375663,2
11507,development.,0.0013178173449375663,2
11508,dr.,0.0013178173449375663,4
11509,james,0.0013178173449375663,2
11510,watson,0.0013178173449375663,4
11511,globally,0.0013178173449375663,2
11512,ignored,0.0013178173449375663,2
11513,“falling,0.0013178173449375663,2
11514,"development,”",0.0013178173449375663,2
11515,added.,0.0013178173449375663,2
11516,"date,",0.0012198420725504397,1
11517,30.1,0.0012198420725504397,1
11518,"km2,",0.0012198420725504397,1
11519,located,0.0012198420725504397,1
11520,nort,0.0012198420725504397,1
11521,8th,-4.5718079394040006e-05,1
11522,grader,-4.5718079394040006e-05,1
11523,pleads,-4.5718079394040006e-05,1
11524,aggravated,-0.00039265292604189503,2
11525,"wants,",-4.5718079394040006e-05,1
11526,"needs,",-4.5718079394040006e-05,1
11527,wants.,-4.5718079394040006e-05,1
11528,iis,-4.5718079394040006e-05,1
11529,ruined,-0.00010776832309329623,5
11530,pleasure?,-4.5718079394040006e-05,1
11531,terence,0.0008830354720278895,4
11532,betty,0.0008830354720278895,2
11533,shelby,0.0008830354720278895,2
11534,tulsa,0.0008830354720278895,1
11535,crutcher.,0.0008830354720278895,1
11536,camera,0.0008830354720278895,1
11537,dashboard,0.0008830354720278895,1
11538,tapped,0.0008830354720278895,1
11539,helicopter.,0.0008830354720278895,1
11540,churchgoer,0.0008830354720278895,1
11541,manslaughter.,0.0008830354720278895,1
11542,agree?,-0.0014799470838958466,1
11543,polls.,-0.0014799470838958466,1
11544,supports,-0.000917262155063933,2
11545,comment,-0.0014799470838958466,1
11546,unfriend,-0.0014799470838958466,1
11547,"racism,",-0.0014799470838958466,1
11548,"homophobia,",-0.0014799470838958466,1
11549,"xenophobia,",-0.0014799470838958466,1
11550,"divisiveness,",-0.0014799470838958466,1
11551,(ahem,-0.00012749975698473766,1
11552,us),-0.00012749975698473766,1
11553,reputation,-0.0006608684603621543,3
11554,us/european,-0.00012749975698473766,1
11555,colonization,-0.00012749975698473766,1
11556,"intervention,",-0.00012749975698473766,1
11557,trying.,-0.00012749975698473766,1
11558,shortage.,0.001604558578577932,1
11559,economical,0.001604558578577932,2
11560,siyuation.,0.001604558578577932,1
11561,caricuao,0.001604558578577932,1
11562,staffers,0.001604558578577932,1
11563,carnivorous,0.001604558578577932,1
11564,lions,0.0008535271349156422,2
11565,diets,0.0010194871359237823,2
11566,mango,0.001604558578577932,1
11567,pumpkin.,0.001604558578577932,1
11568,tropical,0.0008422793058313498,2
11569,hey.,0.001604558578577932,1
11570,copy,-0.0006565246647230083,2
11571,geographic,-0.0006810688893483529,1
11572,"girl,",-0.0006810688893483529,1
11573,"covers,",-0.0006810688893483529,1
11574,pakistan.,0.00025483172605618166,3
11575,enter,-0.0006381849530331844,2
11576,unregistered,-0.0006810688893483529,1
11577,refugee.,-0.0006810688893483529,1
11578,"afterall,",-0.0006810688893483529,1
11579,escaping,-0.0006810688893483529,1
11580,overrun,-0.00040711122013287117,2
11581,clans.,-0.0006810688893483529,1
11582,needs.,-0.0006810688893483529,1
11583,promising.,-0.0006810688893483529,1
11584,trials.,0.0008045806261012937,1
11585,"resources,",0.0008045806261012937,1
11586,cooperation.,0.0008045806261012937,1
11587,21st,0.0017202878244840273,1
11588,centery,0.0017202878244840273,1
11589,wars.,0.0017202878244840273,1
11590,adoptive,-0.00022335680305483644,1
11591,grandfather,-0.00022335680305483644,1
11592,"snap,",-0.00022335680305483644,1
11593,but..,-0.00022335680305483644,1
11594,"tyhem,",-0.00022335680305483644,1
11595,acct,-0.00022335680305483644,1
11596,    ,-0.00022335680305483644,1
11597,"ruined,",-0.00022335680305483644,1
11598,hers,-0.00022335680305483644,1
11599,abusive.,-0.00022335680305483644,1
11600,"idk,",-0.00022335680305483644,1
11601,lowest,-0.0001431756828651487,1
11602,lower.,-0.0001431756828651487,1
11603,"ice,",-0.0001431756828651487,1
11604,reflects,-0.0001431756828651487,1
11605,sun's,-0.0001431756828651487,1
11606,reflected.,-0.0001431756828651487,1
11607,thoughts/feelings,0.0002424986542246188,1
11608,"vaccinations,",0.0002424986542246188,1
11609,fourth,0.0002424986542246188,1
11610,hydrogen,0.000601458833940948,5
11611,injurious,0.000601458833940948,5
11612,themselves?,-0.0009425333305413612,1
11613,"emotionally,",-0.0009425333305413612,1
11614,physically?,-0.0009425333305413612,1
11615,"psyche,",-0.0009425333305413612,1
11616,prosecute,-0.0007927621873003925,2
11617,punishing,-0.0009425333305413612,1
11618,harshly,-0.0009425333305413612,1
11619,ignoring,-0.0009425333305413612,1
11620,accomplices,-0.0009425333305413612,1
11621,occurrence.,-0.0007333602596061913,2
11622,erroneous,-0.0006227126965904972,1
11623,cats.,-0.0006227126965904972,1
11624,deplorable,-0.0006227126965904972,1
11625,"play,",-0.0006227126965904972,1
11626,lively,-0.0006227126965904972,1
11627,hood.,-0.0006227126965904972,1
11628,league,-0.0006227126965904972,1
11629,trails.,-0.0006227126965904972,1
11630,"sake,",0.00027404457423472193,1
11631,"arsons,",0.00027404457423472193,1
11632,70%,0.00027404457423472193,1
11633,range.,0.00027404457423472193,1
11634,coudl,0.00027404457423472193,1
11635,"belongings,",0.00027404457423472193,1
11636,built,0.00027404457423472193,1
11637,surroudned,0.00027404457423472193,1
11638,hosue,0.00027404457423472193,1
11639,sentimental,0.00027404457423472193,1
11640,tolerating,-0.0017037135544129948,1
11641,intolerance,-0.0017037135544129948,1
11642,"anymore,",-0.0017037135544129948,1
11643,intentionally,-0.0017037135544129948,1
11644,oppressive,-0.0017037135544129948,1
11645,agendas.,-0.0017037135544129948,1
11646,solider,0.0001786382329631427,1
11647,"hell,",0.0004673495459155674,3
11648,can--and,0.0001786382329631427,1
11649,does--do,0.0001786382329631427,1
11650,ringer,0.0001786382329631427,1
11651,psyche,0.0001786382329631427,1
11652,pump,0.0001786382329631427,1
11653,emus,-0.0005102266151455599,1
11654,aggressive!,-0.0005102266151455599,1
11655,docile,-0.0005102266151455599,1
11656,behaving,-0.0005102266151455599,1
11657,excite,-0.0005102266151455599,1
11658,gratifying,-0.0005102266151455599,1
11659,provides,-0.0005102266151455599,1
11660,shooter.,-0.0008962250342725989,1
11661,"deserves,",-0.0008962250342725989,1
11662,flag.,-0.000148556831801064,2
11663,sadden,-0.000148556831801064,1
11664,creating.,-0.000148556831801064,1
11665,"flag,",-0.000148556831801064,2
11666,offense,-0.000148556831801064,1
11667,"wounds,",-0.000148556831801064,1
11668,president's,0.0001658830550003169,2
11669,view.,-0.000148556831801064,1
11670,museum.,-0.000148556831801064,1
11671,gil,-0.0010647274670676173,1
11672,mistakenly,-0.0010647274670676173,1
11673,identified,-0.0010647274670676173,1
11674,"""accused""",-0.0010647274670676173,1
11675,table?,-0.0010647274670676173,1
11676,harmless,-0.0010647274670676173,1
11677,achievable,-0.0010647274670676173,1
11678,assets,7.344264093423663e-05,2
11679,stairs,0.0006805652457478572,2
11680,!!,0.0006805652457478572,2
11681,mum,0.0006805652457478572,2
11682,final,0.0006805652457478572,2
11683,delhi?,0.0004382384369372024,1
11684,sick!,0.00011377811249114225,2
11685,chamber,0.0004382384369372024,1
11686,pack.,-0.0005729705385222891,1
11687,organization.,-0.0009280431003048761,2
11688,documented.,-0.0005729705385222891,1
11689,uproar.,-0.0005729705385222891,1
11690,"harambe,",-0.0004901622568983537,1
11691,meme,-0.0004901622568983537,1
11692,"gorilla,",-0.0004901622568983537,1
11693,downer,-0.0004901622568983537,1
11694,relaxing,-0.0004901622568983537,1
11695,leisure.,-0.0004901622568983537,1
11696,coupon,-0.0004901622568983537,1
11697,downer.,-0.0004901622568983537,1
11698,"nurse,",-0.0004103421280583082,1
11699,else?,-0.0004103421280583082,1
11700,center,0.0002866417505808272,2
11701,intention,-0.0004103421280583082,1
11702,indonesians,0.0002528626443707556,2
11703,risking,0.0002528626443707556,2
11704,"haze,",0.0002528626443707556,2
11705,"deal,",0.0002528626443707556,2
11706,conspicuous,-0.001614317854433883,1
11707,consumption.,-0.001614317854433883,1
11708,really...just,-0.001614317854433883,1
11709,hassle,-0.001614317854433883,1
11710,grimy,-0.001614317854433883,1
11711,jerk,-0.001614317854433883,1
11712,timeshare,-0.001614317854433883,1
11713,digging,-0.001614317854433883,1
11714,meranti.,-0.00046340725958240607,1
11715,"island,",-0.00046340725958240607,1
11716,"2009,",-0.00046340725958240607,1
11717,typhone,-0.00046340725958240607,1
11718,"morakot,",-0.00046340725958240607,1
11719,inclement,-0.00046340725958240607,1
11720,island,-0.0001325304924273496,2
11721,crowded.,-0.00046340725958240607,1
11722,horribly.,-0.0007359153958145726,1
11723,superior,-0.0007359153958145726,1
11724,happiness,-0.0007359153958145726,1
11725,audacity,-0.0007359153958145726,1
11726,despicably.,-0.0007359153958145726,1
11727,plot.,-0.0006108434829548059,1
11728,along.,-0.0006108434829548059,1
11729,snorkeling,-0.0006526186845227736,1
11730,alongside,-0.0006526186845227736,1
11731,mystical,-0.0006526186845227736,1
11732,kesha,-0.0007296654401488923,1
11733,pressured,-0.0007296654401488923,1
11734,"""dumbing",-0.0007296654401488923,1
11735,"down""",-0.0007296654401488923,1
11736,songs.,-0.0007296654401488923,1
11737,entertainment/music,-0.0007296654401488923,1
11738,industry.,-0.0010743026681817962,2
11739,cashed,-0.0007296654401488923,1
11740,fame.,-0.0007296654401488923,2
11741,"""no""",-0.0007296654401488923,1
11742,delaware?,-0.0002557675891209025,1
11743,instant,-0.0002557675891209025,1
11744,discussing,-0.00036326233119090217,3
11745,sudan,7.267900380080998e-05,2
11746,"follow,",-0.00026505657936013447,1
11747,discourse,-0.00026505657936013447,1
11748,plays,-0.0006124992017910498,3
11749,explosion.,0.00041547841831156046,1
11750,lightening,0.00041547841831156046,1
11751,huh?,0.0003817127345504901,2
11752,out?,8.674053552269359e-05,4
11753,sickness,-0.0019629502886035276,1
11754,"residents,",-0.0019629502886035276,1
11755,respawn,-0.0019629502886035276,1
11756,"cam,",-0.0019629502886035276,1
11757,brining,-0.0019629502886035276,1
11758,jersey,2.8192050025002875e-05,1
11759,"9/11,",2.8192050025002875e-05,1
11760,carefree,2.8192050025002875e-05,1
11761,bubble!!!,2.8192050025002875e-05,1
11762,sight.,0.0002626080192168937,2
11763,bullied,7.027167541754883e-05,1
11764,football,7.027167541754883e-05,1
11765,jocks.,7.027167541754883e-05,1
11766,"started,",-0.0013963554556380587,2
11767,incompetence.,0.0007007119084998218,1
11768,senior,-0.00045805080356179436,2
11769,shrinking.,-0.00045805080356179436,2
11770,decline,-0.00045805080356179436,2
11771,labor,-0.00045805080356179436,2
11772,"shrinking,",-0.00045805080356179436,2
11773,educated.,-0.00045805080356179436,2
11774,decrease.,0.00010051402737038491,1
11775,powder,-0.0019285540887661531,2
11776,obviousness,-0.0019285540887661531,1
11777,"caffeine,",-0.0019285540887661531,1
11778,product.,-0.0019285540887661531,1
11779,"comfrey,",-0.0019285540887661531,1
11780,menstrual,-0.0019285540887661531,1
11781,"supplements,",-0.0019285540887661531,1
11782,tea,-0.0019285540887661531,1
11783,sources.,-7.40868962951898e-05,1
11784,frankenfood,-7.40868962951898e-05,1
11785,underdeveloped,-7.40868962951898e-05,1
11786,diminishing,-7.40868962951898e-05,1
11787,disaster...i,0.00035416576575698856,1
11788,poisoned,0.00035416576575698856,1
11789,accidents.,0.00035416576575698856,1
11790,readiu.,0.002075831579483446,31
11791,alexandria,-0.00021068221195491788,1
11792,vera.,-0.00021068221195491788,1
11793,disgraceful.,-0.00021068221195491788,1
11794,smokers,-0.0013811778222649687,1
11795,prevalence,-0.0013811778222649687,1
11796,cigarette,-0.0013811778222649687,1
11797,smokers.,-0.0013811778222649687,2
11798,tobacco,-0.0013811778222649687,2
11799,lobby,-0.0006915821074464172,2
11800,smoking.,-0.0004789603155677468,2
11801,"frankly,",-0.0013811778222649687,1
11802,persist,-0.0013811778222649687,1
11803,"teenagers,",0.0014529493024542717,1
11804,preteens,0.0014529493024542717,1
11805,anguish,0.0014529493024542717,1
11806,wesley,0.001270838851469307,1
11807,"o'dell,",0.001270838851469307,1
11808,electrical,0.001270838851469307,1
11809,cords,0.001270838851469307,1
11810,jaw,0.001270838851469307,1
11811,apart.,-0.00010053405818123587,3
11812,stiff,0.001270838851469307,1
11813,o'dell,0.001270838851469307,1
11814,short-fused,-0.00129752372926608,1
11815,optimistic.,-0.00129752372926608,1
11816,ignored.,-0.00129752372926608,1
11817,liberate,7.228615872615289e-05,1
11818,ownership/guardianship,7.228615872615289e-05,1
11819,feminism,7.228615872615289e-05,1
11820,sparking,7.228615872615289e-05,1
11821,"company,",-0.0007587007506998588,2
11822,bp,-0.0009951782138963002,1
11823,ineffable,-0.0009951782138963002,1
11824,ineptitude,-0.0009951782138963002,1
11825,teens.it,0.0002401727629846088,1
11826,be.as,0.0002401727629846088,1
11827,one.you,0.0002401727629846088,1
11828,rebel,0.0002401727629846088,1
11829,jsut,0.0002401727629846088,1
11830,!,-0.00034652427389149425,5
11831,ok!,-0.00032205742524790064,1
11832,all!,-8.707097896907119e-05,2
11833,dengue,0.0005034785545785781,1
11834,nile,0.0005034785545785781,1
11835,mosquito-spread,0.0005034785545785781,1
11836,perennial,0.0005034785545785781,1
11837,bloom,0.0005034785545785781,1
11838,americas,0.0005034785545785781,1
11839,unprecedented.,0.0005034785545785781,1
11840,longtime,0.0005034785545785781,1
11841,"semiretired,",0.0005034785545785781,1
11842,halstead,0.0005034785545785781,1
11843,vanish,0.0005034785545785781,1
11844,"arbovirus,",0.0005034785545785781,1
11845,chikungunya,0.0005034785545785781,1
11846,"works,",-0.00013733380070435588,3
11847,emerging,0.0005034785545785781,1
11848,"heading,",0.0005034785545785781,1
11849,sufficient,0.0005034785545785781,1
11850,ushering,0.0004803229418016978,1
11851,"apocalypse,",0.0004803229418016978,1
11852,paraguay,0.0004803229418016978,1
11853,mismanaged,0.0004803229418016978,1
11854,poorly,-2.095017285085984e-05,2
11855,dried,0.0004803229418016978,1
11856,addition,0.001305493062723997,2
11857,drought.,0.0004803229418016978,1
11858,uninterested,0.0004803229418016978,1
11859,seasonal,0.0004803229418016978,1
11860,shouldnt,-0.0009001963709761184,1
11861,"equipment,",-0.0009001963709761184,1
11862,"dive,",-0.0009001963709761184,1
11863,splat,-0.0009001963709761184,1
11864,chute,-0.0009001963709761184,1
11865,machine,-0.0022532766989434095,1
11866,accidentally,-0.001305666484265308,2
11867,"extent,",-0.0010776334400058355,1
11868,speculate.,-0.0010776334400058355,1
11869,read-,0.0006823878825252905,1
11870,horrified,0.0006823878825252905,1
11871,hostages,0.0006823878825252905,1
11872,bursting,0.0006823878825252905,1
11873,vividly,0.0006823878825252905,1
11874,"moment,",-6.0740353408921984e-05,3
11875,adolph,-0.0009478097210436924,1
11876,"""factually",-0.0009478097210436924,1
11877,"based"".",-0.0009478097210436924,1
11878,"checked,",-0.0009478097210436924,1
11879,interred,-0.0009478097210436924,1
11880,concentration,-0.0009478097210436924,1
11881,camps,0.0006418055778961691,3
11882,hyperbole.,-0.0009478097210436924,1
11883,interjecting,-0.0009478097210436924,1
11884,lessons.,-0.0009478097210436924,1
11885,cahoots,-0.0002721834159668409,1
11886,potus,-0.0002721834159668409,1
11887,"hacking,",-0.0002721834159668409,1
11888,suspicions,-0.0002721834159668409,1
11889,"unfounded,",-0.0002721834159668409,1
11890,agent's,-0.0002721834159668409,1
11891,theoretic,-0.0007603000249613008,1
11892,done?,-0.0007603000249613008,1
11893,function?,-0.0007603000249613008,1
11894,partake,-0.0007603000249613008,1
11895,jets,-0.0007603000249613008,1
11896,disappear?,-0.0007603000249613008,1
11897,movie.,-0.0009920887561141475,1
11898,golden,-0.000129898265237595,1
11899,eagle,-0.000129898265237595,1
11900,turbine,-0.000129898265237595,2
11901,blades,-0.000129898265237595,1
11902,fans.,-0.000129898265237595,1
11903,killed.it,0.00043925182358255674,1
11904,circumstances.,0.00043925182358255674,1
11905,batters,0.00043925182358255674,1
11906,vs,0.00043925182358255674,1
11907,"coconuts,",-0.0008962311556543531,1
11908,grown.,-0.0008962311556543531,1
11909,oversourced,-0.0008962311556543531,1
11910,demand,-0.00036434775138161513,2
11911,"products,",-0.0008962311556543531,1
11912,dilemma,-0.0008962311556543531,1
11913,soft,0.0003421111640022901,2
11914,hearted,0.001052414238884012,1
11915,happy.,0.001052414238884012,1
11916,lights,-4.603876444283136e-06,1
11917,unplug,-4.603876444283136e-06,1
11918,room.,-4.603876444283136e-06,1
11919,sunlight,-4.603876444283136e-06,1
11920,used.,-4.603876444283136e-06,1
11921,bay,-4.603876444283136e-06,1
11922,bedroom,-4.603876444283136e-06,1
11923,dehumanizing,-0.0009196531610329355,1
11924,officials.,-0.0009196531610329355,1
11925,note.,-0.0007747921174450312,1
11926,tracks,-0.0007747921174450312,2
11927,midtown,-0.0007747921174450312,1
11928,manhattan,-0.0007747921174450312,1
11929,subway,-0.0007747921174450312,1
11930,authorties,-0.0007747921174450312,1
11931,approx,-0.0007747921174450312,1
11932,accidental.,-0.0007747921174450312,1
11933,priest,-0.0007852186983382125,1
11934,abducted,-0.0007852186983382125,2
11935,mexico.,-0.0007992098052121339,2
11936,convinced,-0.0007852186983382125,1
11937,activist.,-0.0007852186983382125,1
11938,fairness,-0.0007852186983382125,1
11939,cartel,-0.0007852186983382125,1
11940,peers,-0.0007852186983382125,1
11941,blame.,-0.0007852186983382125,1
11942,moms,-0.0004820875580253414,1
11943,overdoseing,-0.0004820875580253414,1
11944,exaggerated,-0.0013973686647750583,1
11945,between.,-0.0013973686647750583,1
11946,though...,-0.0013973686647750583,1
11947,irrelevant.,-0.0013973686647750583,1
11948,seriously.,-1.986392627865522e-06,1
11949,"predicted,",-1.986392627865522e-06,1
11950,celsius.,-1.986392627865522e-06,1
11951,drastically,0.00021621465032088357,2
11952,therefore,-1.986392627865522e-06,1
11953,"many,",-1.986392627865522e-06,1
11954,lookout,0.00017100877991955106,1
11955,bang,0.00017100877991955106,1
11956,shake.,0.00017100877991955106,1
11957,diseased,0.00019279134757804666,1
11958,microcephaly,0.00019279134757804666,1
11959,impairment.,0.00019279134757804666,1
11960,impairment,0.00019279134757804666,1
11961,four.,0.00019279134757804666,1
11962,critiqued,-0.0016077858499890377,1
11963,execution,-0.0016077858499890377,1
11964,affair,-0.0016077858499890377,1
11965,request,0.0024963717495991963,1
11966,filippo,0.0024963717495991963,1
11967,"grandi,",0.0024963717495991963,1
11968,deadline,0.0024963717495991963,1
11969,completion,0.0024963717495991963,1
11970,eventual,0.0024963717495991963,1
11971,world's,0.001288185891341982,2
11972,"complex,",0.0024963717495991963,1
11973,months.i,0.0024963717495991963,1
11974,critical.,-0.00037211967233209486,2
11975,statistics,4.606718677678146e-05,1
11976,"honest,",-0.0006319804400976636,1
11977,artists.,-0.0006319804400976636,1
11978,copyright,-0.0006319804400976636,1
11979,obey,-0.0006319804400976636,1
11980,replaced.,0.0003374624505219496,1
11981,firemen,0.0003374624505219496,1
11982,sleeping,-0.0007587984778808731,2
11983,paralysis,-0.0002292696602272315,4
11984,criminals.,-0.001197996895579081,1
11985,unnerving.,0.00022583388064864116,1
11986,prisoner,0.00022583388064864116,1
11987,assist,0.00021299509783214414,2
11988,neo-nazi,-0.0015550793519175461,1
11989,fucktards?,-0.0015550793519175461,1
11990,left-wing,-0.0015550793519175461,1
11991,polls?,-0.0015550793519175461,1
11992,crap?,-0.0015550793519175461,1
11993,"southern,",-0.0015550793519175461,1
11994,nuts.,-0.0015550793519175461,1
11995,stockade?,-0.0015550793519175461,1
11996,tar,-0.0015550793519175461,1
11997,feather?,-0.0015550793519175461,1
11998,pedophilia,-0.0013124057809515458,1
11999,realizes,-0.0007812555136827845,2
12000,attracted,-0.0013124057809515458,1
12001,(okay,-0.0008930349646186641,1
12002,can),-0.0008930349646186641,1
12003,representation,-0.0008930349646186641,1
12004,rash,-0.00035805626958720655,1
12005,"south,",-0.00035805626958720655,1
12006,appalachia.,-0.00035805626958720655,1
12007,dry,-0.00035805626958720655,2
12008,contributing,-0.00040384320768853974,2
12009,unpleasant,-0.00035805626958720655,1
12010,"arson,",-0.00035805626958720655,1
12011,dwell,-0.00035805626958720655,1
12012,aspect.,-0.00035805626958720655,1
12013,quoted,-0.00035805626958720655,1
12014,official,-0.00035805626958720655,1
12015,doomed,-0.0006141697032218947,2
12016,resisting,-0.000706116118940372,1
12017,escaping.,-0.000706116118940372,1
12018,"biggest,",-0.000706116118940372,1
12019,present.,-0.000706116118940372,1
12020,"hospital,",-0.000706116118940372,1
12021,laden's,-0.000706116118940372,1
